00001;Rua da Minha Casa 321;#00001;2016-06-08T21:26:04.464;2016-06-08T22:56:04.462;2.5;Pagamento em moedas;##00002;2016-06-08T21:26:04.474;2016-06-08T23:26:04.474;3.0;Cart√£o recarreg√°vel;##00003;2016-06-08T21:26:04.478;2016-06-08T22:56:04.477;2.5;Pagamento em moedas;##00004;2016-06-08T21:26:04.487;2016-06-08T23:26:04.487;3.0;Pagamento em moedas;##00005;2016-06-08T21:26:04.518;2016-06-08T22:46:04.517;2.0;Pagamento em moedas;##00006;2016-06-08T21:26:04.529;2016-06-08T23:26:04.529;3.0;Cart√£o recarreg√°vel;##00007;2016-06-08T21:26:04.535;2016-06-08T21:56:04.535;0.75;Pagamento em moedas;#7;16.75;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T13:13:07.280;2016-06-09T13:43:07.280;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:29:04.806;2016-06-09T15:29:04.804;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:29:04.816;2016-06-09T15:29:04.816;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:30:21.235;2016-06-09T15:30:21.234;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:30:21.243;2016-06-09T15:30:21.243;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:33:10.475;2016-06-09T15:33:10.475;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:33:10.483;2016-06-09T15:33:10.483;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:34:38.380;2016-06-09T15:34:38.380;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:34:38.400;2016-06-09T15:34:38.400;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:35:38.190;2016-06-09T15:35:38.188;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:35:38.198;2016-06-09T15:35:38.198;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:40:31.813;2016-06-09T15:40:31.812;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T13:40:31.815;2016-06-09T15:10:31.815;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T13:40:31.816;2016-06-09T15:40:31.816;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T13:40:31.818;2016-06-09T15:00:31.818;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T13:40:31.820;2016-06-09T15:40:31.820;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T13:40:31.822;2016-06-09T14:10:31.822;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:45:31.925;2016-06-09T15:45:31.925;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T13:45:31.927;2016-06-09T15:15:31.927;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T13:45:31.929;2016-06-09T15:45:31.929;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T13:45:31.931;2016-06-09T15:05:31.931;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T13:45:31.933;2016-06-09T15:45:31.933;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T13:45:31.934;2016-06-09T14:15:31.934;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:50:25.147;2016-06-09T15:20:25.145;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:50:25.150;2016-06-09T15:50:25.150;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T13:50:25.153;2016-06-09T15:20:25.153;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T13:50:25.160;2016-06-09T15:50:25.159;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:57:07.684;2016-06-09T15:27:07.682;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:57:07.687;2016-06-09T15:57:07.687;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T13:57:07.689;2016-06-09T15:27:07.689;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T13:57:07.696;2016-06-09T15:57:07.695;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:57:53.183;2016-06-09T15:27:53.182;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:57:53.186;2016-06-09T15:57:53.186;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T13:57:53.188;2016-06-09T15:27:53.188;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T13:57:53.196;2016-06-09T15:57:53.196;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:58:42.040;2016-06-09T15:28:42.039;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:58:42.043;2016-06-09T15:58:42.043;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T13:58:42.045;2016-06-09T15:28:42.045;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:59:02.927;2016-06-09T15:29:02.925;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:59:02.931;2016-06-09T15:59:02.931;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T13:59:02.934;2016-06-09T15:29:02.934;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T13:59:02.935;2016-06-09T15:59:02.935;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T13:59:02.937;2016-06-09T15:19:02.936;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T13:59:02.940;2016-06-09T15:59:02.940;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T13:59:02.943;2016-06-09T14:29:02.943;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T13:59:51.342;2016-06-09T15:29:51.341;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T13:59:51.345;2016-06-09T15:59:51.345;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T13:59:51.347;2016-06-09T15:29:51.347;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T13:59:51.349;2016-06-09T15:59:51.349;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T13:59:51.351;2016-06-09T15:19:51.351;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T13:59:51.354;2016-06-09T15:59:51.354;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T13:59:51.356;2016-06-09T14:29:51.356;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T14:00:05.039;2016-06-09T15:30:05.038;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T14:00:05.042;2016-06-09T16:00:05.042;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T14:00:05.043;2016-06-09T15:30:05.043;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T14:00:05.045;2016-06-09T16:00:05.045;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T14:00:05.046;2016-06-09T15:20:05.046;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T14:00:05.053;2016-06-09T16:00:05.053;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T14:00:05.055;2016-06-09T14:30:05.055;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T14:01:50.904;2016-06-09T15:31:50.903;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T14:01:50.907;2016-06-09T16:01:50.907;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T14:01:50.909;2016-06-09T15:31:50.909;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T14:05:06.848;2016-06-09T15:35:06.848;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T14:05:06.851;2016-06-09T16:05:06.851;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T14:05:06.853;2016-06-09T15:35:06.853;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T14:05:06.854;2016-06-09T16:05:06.854;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T14:05:06.856;2016-06-09T15:25:06.855;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T14:05:06.858;2016-06-09T16:05:06.858;3.0;Cart„o recarreg·vel;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T14:05:06.860;2016-06-09T14:35:06.860;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T15:26:30.990;2016-06-09T16:56:30.989;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T15:26:30.993;2016-06-09T17:26:30.993;3.0;Cartao recarregavel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T15:26:30.995;2016-06-09T16:56:30.995;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T15:26:30.997;2016-06-09T17:26:30.997;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T15:26:30.998;2016-06-09T16:46:30.998;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T15:26:31.001;2016-06-09T17:26:31.001;3.0;Cartao recarregavel;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T15:26:31.003;2016-06-09T15:56:31.003;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T15:26:46.122;2016-06-09T16:56:46.121;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00002;2016-06-09T15:26:46.125;2016-06-09T17:26:46.125;3.0;Cartao recarregavel;#1;3.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T15:26:46.127;2016-06-09T16:56:46.127;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T15:26:46.129;2016-06-09T17:26:46.128;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T15:26:46.130;2016-06-09T16:46:46.130;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T15:26:46.135;2016-06-09T17:26:46.135;3.0;Cartao recarregavel;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T15:26:46.136;2016-06-09T15:56:46.136;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00001;2016-06-09T15:27:32.380;2016-06-09T15:56:55.713;0.0;Pagamento em moedas;#1;0.0;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T15:35:31.683;2016-06-09T17:05:31.683;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T15:35:31.685;2016-06-09T17:35:31.685;3.0;Cartao recarregavel;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T15:35:31.687;2016-06-09T17:05:31.687;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T15:35:31.689;2016-06-09T17:35:31.688;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T15:35:31.690;2016-06-09T16:55:31.690;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00008;2016-06-09T15:35:31.693;2016-06-09T17:35:31.693;3.0;Cartao recarregavel;#1;3.0;
00001;Rua da Minha Casa, 321;#00009;2016-06-09T15:35:31.695;2016-06-09T16:05:31.695;0.75;Pagamento em moedas;#1;0.75;
00001;Rua da Minha Casa, 321;#00003;2016-06-09T15:36:09.765;2016-06-09T17:06:09.765;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00004;2016-06-09T15:36:09.767;2016-06-09T17:36:09.767;3.0;Cartao recarregavel;#1;3.0;
00001;Rua da Minha Casa, 321;#00005;2016-06-09T15:36:09.769;2016-06-09T17:06:09.769;2.5;Pagamento em moedas;#1;2.5;
00001;Rua da Minha Casa, 321;#00006;2016-06-09T15:36:09.771;2016-06-09T17:36:09.771;3.0;Pagamento em moedas;#1;3.0;
00001;Rua da Minha Casa, 321;#00007;2016-06-09T15:36:09.773;2016-06-09T16:56:09.773;2.0;Pagamento em moedas;#1;2.0;
00001;Rua da Minha Casa, 321;#00008;2016-06-09T15:36:09.776;2016-06-09T17:36:09.776;3.0;Cartao recarregavel;#1;3.0;
00001;Rua da Minha Casa, 321;#00009;2016-06-09T15:36:09.778;2016-06-09T16:06:09.778;0.75;Pagamento em moedas;#1;0.75;
